,memory_growth,logical_devices,core_freq,gpu_freq,emc_freq,num_cores,scheduler.policy,vm.swappiness,vm.vfs_cache_pressure,vm.dirty_background_ratio,vm.drop_caches,vm.nr_hugepages,vm.overcommit_ratio,vm.overcommit_memory,vm.overcommit_hugepages,kernel.sched_child_runs_first,kernel.sched_rt_runtime_us,vm.dirty_bytes,vm.dirty_background_bytes,vm.dirty_ratio,swap_memory,kernel.max_pids,kernel.sched_latency_ns,kernel.sched_nr_migrate,kernel.cpu_time_max_percent,kernel.sched_time_avg_ms,total_energy_consumption,bug_id,baseline
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,56356,16.0,bugdoc
0,0.5,1.0,1113600.0,499200.0,1866000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,53596,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,600000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,51767,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,1866000000.0,4.0,0.0,100.0,500.0,10.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,52350,16.0,bugdoc
0,0.9,2.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,57097,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,56099,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,10.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,54731,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,30.0,5.0,4.0,65536.0,24000000.0,256.0,100.0,1000.0,57064,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,1866000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,51267,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,50132,16.0,bugdoc
0,0.9,1.0,1113600.0,1804800.0,408000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,50548,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,10.0,0.0,2.0,60.0,1.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,53292,16.0,bugdoc
0,0.9,1.0,499200.0,2265600.0,204000000.0,4.0,0.0,60.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,50160,16.0,bugdoc
0,0.9,1.0,1804800.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,55938,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,2133000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,52422,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,53428,16.0,bugdoc
0,0.9,2.0,1497600.0,1804800.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,55620,17.0,bugdoc
0,0.9,1.0,1420800.0,499200.0,600000000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,62068,17.0,bugdoc
0,0.9,2.0,1420800.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,56911,17.0,bugdoc
0,0.9,2.0,499200.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,58593,17.0,bugdoc
0,0.9,2.0,1420800.0,499200.0,600000000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,55558,17.0,bugdoc
0,0.9,2.0,1420800.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,55713,17.0,bugdoc
0,0.9,2.0,1497600.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,950000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,58122,17.0,bugdoc
0,0.9,2.0,499200.0,499200.0,1331200000.0,3.0,1.0,100.0,500.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,57909,17.0,bugdoc
0,0.9,2.0,499200.0,268800.0,1331200000.0,2.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,56636,17.0,bugdoc
0,0.9,2.0,1420800.0,499200.0,408000000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,55624,17.0,bugdoc
0,0.9,1.0,499200.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,58404,17.0,bugdoc
0,0.9,2.0,1497600.0,2265600.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,61565,17.0,bugdoc
0,0.9,2.0,1497600.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,62238,17.0,bugdoc
0,0.9,1.0,1420800.0,499200.0,408000000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,57541,17.0,bugdoc
0,0.9,1.0,499200.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,10.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,59176,17.0,bugdoc
0,0.9,2.0,499200.0,2265600.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,0.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,59186,17.0,bugdoc
0,0.5,2.0,499200.0,499200.0,1866000000.0,2.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,65800,18.0,bugdoc
0,0.5,2.0,1420800.0,1804800.0,1866000000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,65109,18.0,bugdoc
0,0.5,2.0,1420800.0,499200.0,1866000000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,61364,18.0,bugdoc
0,0.5,2.0,1420800.0,499200.0,1866000000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,100.0,1000.0,62347,18.0,bugdoc
0,0.5,2.0,499200.0,499200.0,1866000000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,66513,18.0,bugdoc
0,0.5,2.0,268800.0,268800.0,600000000.0,1.0,0.0,60.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,63524,18.0,bugdoc
0,0.5,2.0,1420800.0,1804800.0,1866000000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,62933,18.0,bugdoc
0,0.5,2.0,268800.0,268800.0,600000000.0,3.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,61965,18.0,bugdoc
0,0.5,2.0,499200.0,1804800.0,1866000000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,64927,18.0,bugdoc
0,0.5,2.0,499200.0,268800.0,204000000.0,1.0,0.0,60.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,66742,18.0,bugdoc
0,0.5,2.0,268800.0,268800.0,1866000000.0,3.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,61064,18.0,bugdoc
0,0.5,2.0,268800.0,268800.0,1866000000.0,1.0,0.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,0.0,950000.0,60.0,60.0,5.0,1.0,32768.0,24000000.0,128.0,100.0,1000.0,69534,18.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,600000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,1.0,950000.0,60.0,60.0,50.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,56989,19.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,54486,19.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,1866000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,50985,19.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,52286,19.0,bugdoc
0,0.5,1.0,1036800.0,499200.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,60.0,60.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,56102,19.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,600000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,1.0,950000.0,60.0,60.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,56927,19.0,bugdoc
0,0.9,1.0,1036800.0,2265600.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,53583,19.0,bugdoc
0,0.9,2.0,1036800.0,499200.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,51607,19.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,32768.0,96000000.0,256.0,50.0,2000.0,56088,19.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,57028,19.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,2.0,1.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,52346,19.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,1866000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,1.0,950000.0,60.0,60.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,57034,19.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,1.0,950000.0,60.0,60.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,54703,19.0,bugdoc
0,0.9,1.0,499200.0,2265600.0,1331200000.0,1.0,1.0,60.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,60.0,30.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,55844,19.0,bugdoc
0,0.9,1.0,1804800.0,2265600.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,60.0,30.0,50.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,51332,19.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,2133000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,1.0,950000.0,60.0,60.0,50.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,55408,19.0,bugdoc
0,0.9,1.0,1036800.0,1420800.0,600000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,56261,19.0,bugdoc
0,0.5,2.0,2112000.0,499200.0,600000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,24000000.0,128.0,100.0,2000.0,53012,20.0,bugdoc
0,0.5,2.0,2112000.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,0.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,100.0,2000.0,51584,20.0,bugdoc
0,0.5,2.0,2112000.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,100.0,2000.0,52131,20.0,bugdoc
0,0.5,2.0,2112000.0,499200.0,1866000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,0.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,100.0,2000.0,53896,20.0,bugdoc
0,0.5,2.0,2112000.0,499200.0,600000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,100.0,1000.0,50562,20.0,bugdoc
0,0.5,2.0,2112000.0,499200.0,1866000000.0,1.0,1.0,100.0,500.0,10.0,0.0,2.0,50.0,1.0,1.0,0.0,950000.0,30.0,30.0,50.0,4.0,32768.0,24000000.0,128.0,100.0,2000.0,54973,20.0,bugdoc
0,0.5,2.0,2112000.0,2265600.0,408000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,0.0,950000.0,30.0,60.0,50.0,4.0,32768.0,96000000.0,128.0,100.0,2000.0,56744,20.0,bugdoc
0,0.9,2.0,2112000.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,0.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,100.0,2000.0,55040,20.0,bugdoc
0,0.5,2.0,2112000.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,0.0,1.0,0.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,2000.0,56008,20.0,bugdoc
0,0.5,2.0,2112000.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,2.0,1.0,950000.0,30.0,30.0,50.0,4.0,65536.0,96000000.0,128.0,100.0,1000.0,56725,20.0,bugdoc
0,0.9,1.0,2112000.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,0.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,100.0,2000.0,52931,20.0,bugdoc
0,0.5,2.0,2112000.0,499200.0,1866000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,100.0,1000.0,51733,20.0,bugdoc
0,0.5,1.0,2112000.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,100.0,2000.0,56179,20.0,bugdoc
0,0.5,2.0,499200.0,2265600.0,408000000.0,1.0,1.0,60.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,0.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,100.0,2000.0,53935,20.0,bugdoc
0,0.5,2.0,1804800.0,2265600.0,408000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,0.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,100.0,2000.0,53265,20.0,bugdoc
0,0.5,2.0,2112000.0,499200.0,2133000000.0,1.0,1.0,100.0,500.0,80.0,0.0,2.0,50.0,1.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,24000000.0,128.0,100.0,2000.0,56105,20.0,bugdoc
0,0.5,2.0,1420800.0,1804800.0,1331200000.0,4.0,1.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,65832,21.0,bugdoc
0,0.5,2.0,499200.0,499200.0,1331200000.0,4.0,1.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,65807,21.0,bugdoc
0,0.5,2.0,499200.0,1804800.0,1331200000.0,4.0,1.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,64369,21.0,bugdoc
0,0.5,2.0,1651200.0,499200.0,1331200000.0,4.0,1.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,62765,21.0,bugdoc
0,0.5,2.0,1804800.0,499200.0,1331200000.0,4.0,1.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,66029,21.0,bugdoc
0,0.5,2.0,499200.0,499200.0,1331200000.0,4.0,1.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,65129,21.0,bugdoc
0,0.5,2.0,499200.0,499200.0,1331200000.0,4.0,1.0,100.0,100.0,80.0,0.0,2.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,58328,21.0,bugdoc
0,0.5,2.0,1651200.0,268800.0,1331200000.0,2.0,1.0,60.0,100.0,80.0,3.0,2.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,60442,21.0,bugdoc
0,0.5,2.0,1651200.0,268800.0,1331200000.0,2.0,1.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,60882,21.0,bugdoc
0,0.5,2.0,2265600.0,1804800.0,1331200000.0,4.0,1.0,60.0,100.0,80.0,3.0,2.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,63575,21.0,bugdoc
0,0.5,2.0,1651200.0,268800.0,1331200000.0,2.0,1.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,1.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,59578,21.0,bugdoc
0,0.5,2.0,1651200.0,268800.0,1331200000.0,1.0,1.0,100.0,500.0,80.0,3.0,2.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,50.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,64021,21.0,bugdoc
0,0.5,2.0,1267200.0,1804800.0,408000000.0,1.0,0.0,100.0,100.0,10.0,3.0,1.0,60.0,0.0,1.0,1.0,950000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,50.0,2000.0,59388,22.0,bugdoc
0,0.5,1.0,1420800.0,499200.0,600000000.0,1.0,0.0,100.0,100.0,10.0,3.0,1.0,60.0,0.0,1.0,1.0,950000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,50.0,2000.0,54641,22.0,bugdoc
0,0.5,2.0,1420800.0,499200.0,408000000.0,1.0,0.0,100.0,100.0,10.0,3.0,1.0,60.0,0.0,1.0,1.0,950000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,50.0,2000.0,58027,22.0,bugdoc
0,0.5,2.0,499200.0,499200.0,408000000.0,1.0,0.0,100.0,100.0,10.0,3.0,1.0,60.0,0.0,1.0,1.0,950000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,50.0,2000.0,55808,22.0,bugdoc
0,0.5,2.0,1420800.0,499200.0,600000000.0,1.0,0.0,100.0,100.0,10.0,3.0,1.0,60.0,0.0,1.0,1.0,500000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,50.0,2000.0,58997,22.0,bugdoc
0,0.5,2.0,1420800.0,499200.0,408000000.0,1.0,0.0,100.0,100.0,10.0,3.0,1.0,60.0,0.0,1.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,256.0,50.0,2000.0,61256,22.0,bugdoc
0,0.5,2.0,1267200.0,499200.0,408000000.0,1.0,0.0,100.0,100.0,10.0,3.0,1.0,60.0,0.0,1.0,1.0,950000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,50.0,2000.0,61539,22.0,bugdoc
0,0.5,2.0,499200.0,499200.0,408000000.0,1.0,0.0,100.0,500.0,10.0,3.0,1.0,60.0,0.0,1.0,1.0,950000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,50.0,2000.0,55175,22.0,bugdoc
